,selected_zone,zone_value,value
14236,BRADDOCK HILLS,UPPER ST. CLAIR,0.147381073
14237,BRADFORD WOODS,UPPER ST. CLAIR,0.267770992
14238,BRENTWOOD,UPPER ST. CLAIR,0.267825034
14239,BRIDGEVILLE,UPPER ST. CLAIR,0.78836048
14240,CARNEGIE,UPPER ST. CLAIR,0.470639426
14241,CASTLE SHANNON,UPPER ST. CLAIR,0.603197065
14242,CHALFANT,UPPER ST. CLAIR,0.513003634
14243,CHESWICK,UPPER ST. CLAIR,0.211535452
14244,CHURCHILL,UPPER ST. CLAIR,0.001464541
14245,CLAIRTON,UPPER ST. CLAIR,0.914269238
14246,COLLIER,UPPER ST. CLAIR,0.016267411
14247,CORAOPOLIS,UPPER ST. CLAIR,0.543110054
14248,CRAFTON,UPPER ST. CLAIR,0.730949314
14249,CRESCENT,UPPER ST. CLAIR,0.838910532
14250,DORMONT,UPPER ST. CLAIR,0.266931063
14251,DRAVOSBURG,UPPER ST. CLAIR,0.489809542
14252,DUQUESNE,UPPER ST. CLAIR,0.191963755
14253,EAST DEER,UPPER ST. CLAIR,0.921955209
14254,EAST MCKEESPORT,UPPER ST. CLAIR,0.957513633
14255,EAST PITTSBURGH,UPPER ST. CLAIR,0.052441402
14256,EDGEWOOD,UPPER ST. CLAIR,0.679897257
14257,EDGEWORTH,UPPER ST. CLAIR,0.674836109
14258,ELIZABETH,UPPER ST. CLAIR,0.555091256
14259,EMSWORTH,UPPER ST. CLAIR,0.973396576
14260,ETNA,UPPER ST. CLAIR,0.169090101
14261,FAWN,UPPER ST. CLAIR,0.666865201
14262,FINDLAY,UPPER ST. CLAIR,0.474882663
14263,FOREST HILLS,UPPER ST. CLAIR,0.95826584
14264,FORWARD,UPPER ST. CLAIR,0.495251822
14265,FOX CHAPEL,UPPER ST. CLAIR,0.233576405
14266,FRANKLIN PARK,UPPER ST. CLAIR,0.768970786
14267,FRAZER,UPPER ST. CLAIR,0.518669998
14268,GLASSPORT,UPPER ST. CLAIR,0.967876607
14269,GLEN OSBORNE,UPPER ST. CLAIR,0.638162953
14270,GLENFIELD,UPPER ST. CLAIR,0.578021835
14271,GREEN TREE,UPPER ST. CLAIR,0.846815459
14272,HAMPTON,UPPER ST. CLAIR,0.694593673
14273,HARMAR,UPPER ST. CLAIR,0.783950169
14274,HARRISON,UPPER ST. CLAIR,0.540453734
14275,HAYSVILLE,UPPER ST. CLAIR,0.971718342
14276,HEIDELBERG,UPPER ST. CLAIR,0.211514918
14277,HOMESTEAD,UPPER ST. CLAIR,0.666917716
14278,INDIANA,UPPER ST. CLAIR,0.577566917
14279,INGRAM,UPPER ST. CLAIR,0.804909619
14280,JEFFERSON HILLS,UPPER ST. CLAIR,0.12821712
14281,KENNEDY,UPPER ST. CLAIR,0.401044427
14282,KILBUCK,UPPER ST. CLAIR,0.256600118
14283,LEET,UPPER ST. CLAIR,0.293048379
14284,LEETSDALE,UPPER ST. CLAIR,0.033245036
14285,LIBERTY,UPPER ST. CLAIR,0.054824682
14286,LINCOLN,UPPER ST. CLAIR,0.906745835
14287,MARSHALL,UPPER ST. CLAIR,0.808057952
14288,MCCANDLESS,UPPER ST. CLAIR,0.520371811
14289,MCDONALD,UPPER ST. CLAIR,0.731849323
14290,MCKEES ROCKS,UPPER ST. CLAIR,0.265706331
14291,MCKEESPORT,UPPER ST. CLAIR,0.747197657
14292,MILLVALE,UPPER ST. CLAIR,0.879239075
14293,MONROEVILLE,UPPER ST. CLAIR,0.571329536
14294,MOON,UPPER ST. CLAIR,0.75292585
14295,MOUNT LEBANON,UPPER ST. CLAIR,0.999563334
14296,MOUNT OLIVER,UPPER ST. CLAIR,0.32945092
14297,MUNHALL,UPPER ST. CLAIR,0.625368704
14298,NEVILLE,UPPER ST. CLAIR,0.781686322
14299,NORTH BRADDOCK,UPPER ST. CLAIR,0.324263299
14300,NORTH FAYETTE,UPPER ST. CLAIR,0.057130882
14301,NORTH VERSAILLES,UPPER ST. CLAIR,0.169306506
14302,O'HARA,UPPER ST. CLAIR,0.458381805
14303,OAKDALE,UPPER ST. CLAIR,0.54716286
14304,OAKMONT,UPPER ST. CLAIR,0.033142287
14305,OHIO,UPPER ST. CLAIR,0.757394517
14306,PENN HILLS,UPPER ST. CLAIR,0.400955439
14307,PENNSBURY VILLAGE,UPPER ST. CLAIR,0.842471685
14308,PINE,UPPER ST. CLAIR,0.027621117
14309,PITCAIRN,UPPER ST. CLAIR,0.877605922
14310,PITTSBURGH,UPPER ST. CLAIR,0.150366471
14311,PLEASANT HILLS,UPPER ST. CLAIR,0.12468229
14312,PLUM,UPPER ST. CLAIR,0.686896593
14313,PORT VUE,UPPER ST. CLAIR,0.291630443
14314,RANKIN,UPPER ST. CLAIR,0.555453702
14315,RESERVE,UPPER ST. CLAIR,0.434101284
14316,RICHLAND,UPPER ST. CLAIR,0.624209296
14317,ROBINSON,UPPER ST. CLAIR,0.516112251
14318,ROSS,UPPER ST. CLAIR,0.177994351
14319,ROSSLYN FARMS,UPPER ST. CLAIR,0.27152431
14320,SCOTT,UPPER ST. CLAIR,0.257772092
14321,SEWICKLEY,UPPER ST. CLAIR,0.652064843
14322,SEWICKLEY HEIGHTS,UPPER ST. CLAIR,0.858566973
14323,SEWICKLEY HILLS,UPPER ST. CLAIR,0.949954289
14324,SHALER,UPPER ST. CLAIR,0.715218368
14325,SHARPSBURG,UPPER ST. CLAIR,0.928245818
14326,SOUTH FAYETTE,UPPER ST. CLAIR,0.171966752
14327,SOUTH PARK,UPPER ST. CLAIR,0.406582073
14328,SOUTH VERSAILLES,UPPER ST. CLAIR,0.63509097
14329,SPRINGDALE,UPPER ST. CLAIR,0.672625152
14330,STOWE,UPPER ST. CLAIR,0.710367551
14331,SWISSVALE,UPPER ST. CLAIR,0.043419128
14332,TARENTUM,UPPER ST. CLAIR,0.504851868
14333,THORNBURG,UPPER ST. CLAIR,0.460435417
14334,TRAFFORD,UPPER ST. CLAIR,0.911728354
14335,TURTLE CREEK,UPPER ST. CLAIR,0.453969783
14336,UPPER ST. CLAIR,UPPER ST. CLAIR,0.884908123
14337,VERONA,UPPER ST. CLAIR,0.563607984
14338,VERSAILLES,UPPER ST. CLAIR,0.923392321
14339,WALL,UPPER ST. CLAIR,0.118052718
14340,WEST DEER,UPPER ST. CLAIR,0.663756444
14341,WEST ELIZABETH,UPPER ST. CLAIR,0.477054691
14342,WEST HOMESTEAD,UPPER ST. CLAIR,0.01317286
14343,WEST MIFFLIN,UPPER ST. CLAIR,0.720749035
14344,WEST VIEW,UPPER ST. CLAIR,0.525404238
14345,WHITAKER,UPPER ST. CLAIR,0.07173935
14346,WHITE OAK,UPPER ST. CLAIR,0.202945255
14347,WHITEHALL,UPPER ST. CLAIR,0.284711474
14348,WILKINS,UPPER ST. CLAIR,0.225435426
14349,WILKINSBURG,UPPER ST. CLAIR,0.129481621
14350,WILMERDING,UPPER ST. CLAIR,0.682278106
14351,ALEPPO,VERONA,0.478099085
14352,ASPINWALL,VERONA,0.61580982
14353,AVALON,VERONA,0.761183397
14354,BALDWIN,VERONA,0.807603164
14355,BELL ACRES,VERONA,0.294702234
14356,BELLEVUE,VERONA,0.530359411
14357,BEN AVON,VERONA,0.871837683
14358,BEN AVON HEIGHTS,VERONA,0.954136969
14359,BETHEL PARK,VERONA,0.212968618
14360,BLAWNOX,VERONA,0.223093792
14361,BRACKENRIDGE,VERONA,0.47050282
14362,BRADDOCK,VERONA,0.359311013
14363,BRADDOCK HILLS,VERONA,0.69508424
14364,BRADFORD WOODS,VERONA,0.214876874
14365,BRENTWOOD,VERONA,0.061033228
14366,BRIDGEVILLE,VERONA,0.178951717
14367,CARNEGIE,VERONA,0.699920069
14368,CASTLE SHANNON,VERONA,0.601043148
14369,CHALFANT,VERONA,0.613523293
14370,CHESWICK,VERONA,0.936660765
14371,CHURCHILL,VERONA,0.436541797
14372,CLAIRTON,VERONA,0.937600897
14373,COLLIER,VERONA,0.319932908
14374,CORAOPOLIS,VERONA,0.744377269
14375,CRAFTON,VERONA,0.680946721
14376,CRESCENT,VERONA,0.143258238
14377,DORMONT,VERONA,0.030425711
14378,DRAVOSBURG,VERONA,0.949679396
14379,DUQUESNE,VERONA,0.251492038
14380,EAST DEER,VERONA,0.122677178
14381,EAST MCKEESPORT,VERONA,0.266096486
14382,EAST PITTSBURGH,VERONA,0.293485819
14383,EDGEWOOD,VERONA,0.995102584
14384,EDGEWORTH,VERONA,0.967672904
14385,ELIZABETH,VERONA,0.537249909
14386,EMSWORTH,VERONA,0.338220433
14387,ETNA,VERONA,0.055933654
14388,FAWN,VERONA,0.32778377
14389,FINDLAY,VERONA,0.191718001
14390,FOREST HILLS,VERONA,0.249358601
14391,FORWARD,VERONA,0.387746162
14392,FOX CHAPEL,VERONA,0.353619595
14393,FRANKLIN PARK,VERONA,0.590780431
14394,FRAZER,VERONA,0.359959192
14395,GLASSPORT,VERONA,0.687856949
14396,GLEN OSBORNE,VERONA,0.137094
14397,GLENFIELD,VERONA,0.219396059
14398,GREEN TREE,VERONA,0.24245548
14399,HAMPTON,VERONA,0.136012095
14400,HARMAR,VERONA,0.985517933
14401,HARRISON,VERONA,0.759249252
14402,HAYSVILLE,VERONA,0.310924151
14403,HEIDELBERG,VERONA,0.12389521
14404,HOMESTEAD,VERONA,0.22959466
14405,INDIANA,VERONA,0.407078614
14406,INGRAM,VERONA,0.439786673
14407,JEFFERSON HILLS,VERONA,0.674159179
14408,KENNEDY,VERONA,0.777704014
14409,KILBUCK,VERONA,0.138935758
14410,LEET,VERONA,0.266779295
14411,LEETSDALE,VERONA,0.729241848
14412,LIBERTY,VERONA,0.42903897
14413,LINCOLN,VERONA,0.935453928
14414,MARSHALL,VERONA,0.38056721
14415,MCCANDLESS,VERONA,0.995595735
14416,MCDONALD,VERONA,0.220569013
14417,MCKEES ROCKS,VERONA,0.966610126
14418,MCKEESPORT,VERONA,0.98615112
14419,MILLVALE,VERONA,0.766445373
14420,MONROEVILLE,VERONA,0.7996103
14421,MOON,VERONA,0.840560463
14422,MOUNT LEBANON,VERONA,0.99839791
14423,MOUNT OLIVER,VERONA,0.376583211
14424,MUNHALL,VERONA,0.833932443
14425,NEVILLE,VERONA,0.991441358
14426,NORTH BRADDOCK,VERONA,0.531876215
14427,NORTH FAYETTE,VERONA,0.455170424
14428,NORTH VERSAILLES,VERONA,0.854758143
14429,O'HARA,VERONA,0.743656184
14430,OAKDALE,VERONA,0.016841331
14431,OAKMONT,VERONA,0.340104881
14432,OHIO,VERONA,0.667142069
14433,PENN HILLS,VERONA,0.377874694
14434,PENNSBURY VILLAGE,VERONA,0.173344004
14435,PINE,VERONA,0.627504651
14436,PITCAIRN,VERONA,0.28243662
14437,PITTSBURGH,VERONA,0.177703771
14438,PLEASANT HILLS,VERONA,0.003790687
14439,PLUM,VERONA,0.480694828
14440,PORT VUE,VERONA,0.014320143
14441,RANKIN,VERONA,0.511521886
14442,RESERVE,VERONA,0.378308497
14443,RICHLAND,VERONA,0.539556525
14444,ROBINSON,VERONA,0.693995714
14445,ROSS,VERONA,0.794641967
14446,ROSSLYN FARMS,VERONA,0.162572704
14447,SCOTT,VERONA,0.417289158
14448,SEWICKLEY,VERONA,0.662497095
14449,SEWICKLEY HEIGHTS,VERONA,0.209390049
14450,SEWICKLEY HILLS,VERONA,0.76438996
14451,SHALER,VERONA,0.762709208
14452,SHARPSBURG,VERONA,0.895726231
14453,SOUTH FAYETTE,VERONA,0.155468719
14454,SOUTH PARK,VERONA,0.891657804
14455,SOUTH VERSAILLES,VERONA,0.840186957
14456,SPRINGDALE,VERONA,0.890381943
14457,STOWE,VERONA,0.213068255
14458,SWISSVALE,VERONA,0.203269728
14459,TARENTUM,VERONA,0.476247277
14460,THORNBURG,VERONA,0.200715108
14461,TRAFFORD,VERONA,0.864512377
14462,TURTLE CREEK,VERONA,0.883639589
14463,UPPER ST. CLAIR,VERONA,0.481503685
14464,VERONA,VERONA,0.13755113
14465,VERSAILLES,VERONA,0.932346405
14466,WALL,VERONA,0.728968924
14467,WEST DEER,VERONA,0.357531818
14468,WEST ELIZABETH,VERONA,0.73474801
14469,WEST HOMESTEAD,VERONA,0.696372891
14470,WEST MIFFLIN,VERONA,0.816646801
14471,WEST VIEW,VERONA,0.386106668
14472,WHITAKER,VERONA,0.080108169
14473,WHITE OAK,VERONA,0.957977342
14474,WHITEHALL,VERONA,0.872855571
14475,WILKINS,VERONA,0.499477688
14476,WILKINSBURG,VERONA,0.618040728
14477,WILMERDING,VERONA,0.62068371
14478,ALEPPO,VERSAILLES,0.548783677
14479,ASPINWALL,VERSAILLES,0.367825892
14480,AVALON,VERSAILLES,0.710194528
14481,BALDWIN,VERSAILLES,0.800904813
14482,BELL ACRES,VERSAILLES,0.019186647
14483,BELLEVUE,VERSAILLES,0.934436253
14484,BEN AVON,VERSAILLES,0.479029039
14485,BEN AVON HEIGHTS,VERSAILLES,0.650657852
14486,BETHEL PARK,VERSAILLES,0.331987117
14487,BLAWNOX,VERSAILLES,0.934187801
14488,BRACKENRIDGE,VERSAILLES,0.427992453
14489,BRADDOCK,VERSAILLES,0.092930286
14490,BRADDOCK HILLS,VERSAILLES,0.23118539
14491,BRADFORD WOODS,VERSAILLES,0.565378499
14492,BRENTWOOD,VERSAILLES,0.462277194
14493,BRIDGEVILLE,VERSAILLES,0.056044035
14494,CARNEGIE,VERSAILLES,0.347480336
14495,CASTLE SHANNON,VERSAILLES,0.345187815
14496,CHALFANT,VERSAILLES,0.059746589
14497,CHESWICK,VERSAILLES,0.431161936
14498,CHURCHILL,VERSAILLES,0.577149085
14499,CLAIRTON,VERSAILLES,0.910038989
14500,COLLIER,VERSAILLES,0.376391472
14501,CORAOPOLIS,VERSAILLES,0.102918215
14502,CRAFTON,VERSAILLES,0.951355036
14503,CRESCENT,VERSAILLES,0.690601339
14504,DORMONT,VERSAILLES,0.582918178
14505,DRAVOSBURG,VERSAILLES,0.735800029
14506,DUQUESNE,VERSAILLES,0.090089911
14507,EAST DEER,VERSAILLES,0.475478799
14508,EAST MCKEESPORT,VERSAILLES,0.801265548
14509,EAST PITTSBURGH,VERSAILLES,0.763795408
14510,EDGEWOOD,VERSAILLES,0.983813523
14511,EDGEWORTH,VERSAILLES,0.348754594
14512,ELIZABETH,VERSAILLES,0.288969835
14513,EMSWORTH,VERSAILLES,0.467782838
14514,ETNA,VERSAILLES,0.634230839
14515,FAWN,VERSAILLES,0.617685909
14516,FINDLAY,VERSAILLES,0.089767866
14517,FOREST HILLS,VERSAILLES,0.964456308
14518,FORWARD,VERSAILLES,0.044774266
14519,FOX CHAPEL,VERSAILLES,0.290550346
14520,FRANKLIN PARK,VERSAILLES,0.563963369
14521,FRAZER,VERSAILLES,0.492377595
14522,GLASSPORT,VERSAILLES,0.225285863
14523,GLEN OSBORNE,VERSAILLES,0.119267835
14524,GLENFIELD,VERSAILLES,0.12736596
14525,GREEN TREE,VERSAILLES,0.590995268
14526,HAMPTON,VERSAILLES,0.005732339
14527,HARMAR,VERSAILLES,0.881122573
14528,HARRISON,VERSAILLES,0.286704967
14529,HAYSVILLE,VERSAILLES,0.565540636
14530,HEIDELBERG,VERSAILLES,0.647229992
14531,HOMESTEAD,VERSAILLES,0.940447927
14532,INDIANA,VERSAILLES,0.396654563
14533,INGRAM,VERSAILLES,0.354478133
14534,JEFFERSON HILLS,VERSAILLES,0.49368414
14535,KENNEDY,VERSAILLES,0.185187752
14536,KILBUCK,VERSAILLES,0.036868251
14537,LEET,VERSAILLES,0.287758197
14538,LEETSDALE,VERSAILLES,0.861508829
14539,LIBERTY,VERSAILLES,0.604554989
14540,LINCOLN,VERSAILLES,0.239663851
14541,MARSHALL,VERSAILLES,0.357739347
14542,MCCANDLESS,VERSAILLES,0.660988667
14543,MCDONALD,VERSAILLES,0.559014813
14544,MCKEES ROCKS,VERSAILLES,0.990909669
14545,MCKEESPORT,VERSAILLES,0.269452688
14546,MILLVALE,VERSAILLES,0.049967134
14547,MONROEVILLE,VERSAILLES,0.135194073
14548,MOON,VERSAILLES,0.525625003
14549,MOUNT LEBANON,VERSAILLES,0.848655887
14550,MOUNT OLIVER,VERSAILLES,0.350020576
14551,MUNHALL,VERSAILLES,0.968874313
14552,NEVILLE,VERSAILLES,0.051280413
14553,NORTH BRADDOCK,VERSAILLES,0.18385795
14554,NORTH FAYETTE,VERSAILLES,0.810436427
14555,NORTH VERSAILLES,VERSAILLES,0.015176041
14556,O'HARA,VERSAILLES,0.714274683
14557,OAKDALE,VERSAILLES,0.527986625
14558,OAKMONT,VERSAILLES,0.333967008
14559,OHIO,VERSAILLES,0.523024305
14560,PENN HILLS,VERSAILLES,0.528092566
14561,PENNSBURY VILLAGE,VERSAILLES,0.821519109
14562,PINE,VERSAILLES,0.463626779
14563,PITCAIRN,VERSAILLES,0.800112409
14564,PITTSBURGH,VERSAILLES,0.702793243
14565,PLEASANT HILLS,VERSAILLES,0.937445996
14566,PLUM,VERSAILLES,0.267646561
14567,PORT VUE,VERSAILLES,0.240804621
14568,RANKIN,VERSAILLES,0.938763651
14569,RESERVE,VERSAILLES,0.744520802
14570,RICHLAND,VERSAILLES,0.266919273
14571,ROBINSON,VERSAILLES,0.439411346
14572,ROSS,VERSAILLES,0.495862299
14573,ROSSLYN FARMS,VERSAILLES,0.130765491
14574,SCOTT,VERSAILLES,0.209843473
14575,SEWICKLEY,VERSAILLES,0.399033847
14576,SEWICKLEY HEIGHTS,VERSAILLES,0.938059185
14577,SEWICKLEY HILLS,VERSAILLES,0.791931687
14578,SHALER,VERSAILLES,0.160597702
14579,SHARPSBURG,VERSAILLES,0.876353853
14580,SOUTH FAYETTE,VERSAILLES,0.851349642
14581,SOUTH PARK,VERSAILLES,0.186858319
14582,SOUTH VERSAILLES,VERSAILLES,0.763184436
14583,SPRINGDALE,VERSAILLES,0.82645855
14584,STOWE,VERSAILLES,0.242503823
14585,SWISSVALE,VERSAILLES,0.240320178
14586,TARENTUM,VERSAILLES,0.27136937
14587,THORNBURG,VERSAILLES,0.32136074
14588,TRAFFORD,VERSAILLES,0.596893582
14589,TURTLE CREEK,VERSAILLES,0.423333395
14590,UPPER ST. CLAIR,VERSAILLES,0.216191907
14591,VERONA,VERSAILLES,0.623699411
14592,VERSAILLES,VERSAILLES,0.854296892
14593,WALL,VERSAILLES,0.095750377
14594,WEST DEER,VERSAILLES,0.348510299
14595,WEST ELIZABETH,VERSAILLES,0.660002528
14596,WEST HOMESTEAD,VERSAILLES,0.78712831
14597,WEST MIFFLIN,VERSAILLES,0.574149531
14598,WEST VIEW,VERSAILLES,0.228726065
14599,WHITAKER,VERSAILLES,0.296397335
14600,WHITE OAK,VERSAILLES,0.575485992
14601,WHITEHALL,VERSAILLES,0.425094678
14602,WILKINS,VERSAILLES,0.909125181
14603,WILKINSBURG,VERSAILLES,0.594473848
14604,WILMERDING,VERSAILLES,0.626675808
14605,ALEPPO,WALL,0.464641571
14606,ASPINWALL,WALL,0.098229061
14607,AVALON,WALL,0.918261418
14608,BALDWIN,WALL,0.932806066
14609,BELL ACRES,WALL,0.610086974
14610,BELLEVUE,WALL,0.81338571
14611,BEN AVON,WALL,0.539493548
14612,BEN AVON HEIGHTS,WALL,0.50400761
14613,BETHEL PARK,WALL,0.933025507
14614,BLAWNOX,WALL,0.530497436
14615,BRACKENRIDGE,WALL,0.620376818
14616,BRADDOCK,WALL,0.085101544
14617,BRADDOCK HILLS,WALL,0.339192916
14618,BRADFORD WOODS,WALL,0.370774836
14619,BRENTWOOD,WALL,0.939911848
14620,BRIDGEVILLE,WALL,0.988183224
14621,CARNEGIE,WALL,0.971071104
14622,CASTLE SHANNON,WALL,0.618657798
14623,CHALFANT,WALL,0.881194049
14624,CHESWICK,WALL,0.428839287
14625,CHURCHILL,WALL,0.329806852
14626,CLAIRTON,WALL,0.167626967
14627,COLLIER,WALL,0.233685766
14628,CORAOPOLIS,WALL,0.569113708
14629,CRAFTON,WALL,0.938497693
14630,CRESCENT,WALL,0.231534049
14631,DORMONT,WALL,0.324236711
14632,DRAVOSBURG,WALL,0.731576018
14633,DUQUESNE,WALL,0.656883318
14634,EAST DEER,WALL,0.88021769
14635,EAST MCKEESPORT,WALL,0.07533173
14636,EAST PITTSBURGH,WALL,0.548541944
14637,EDGEWOOD,WALL,0.569739835
14638,EDGEWORTH,WALL,0.757758242
14639,ELIZABETH,WALL,0.820459924
14640,EMSWORTH,WALL,0.692962153
14641,ETNA,WALL,0.598362942
14642,FAWN,WALL,0.196699404
14643,FINDLAY,WALL,0.232233775
14644,FOREST HILLS,WALL,0.876484319
14645,FORWARD,WALL,0.825533826
14646,FOX CHAPEL,WALL,0.049354921
14647,FRANKLIN PARK,WALL,0.093682093
14648,FRAZER,WALL,0.038179208
14649,GLASSPORT,WALL,0.144021297
14650,GLEN OSBORNE,WALL,0.395735015
14651,GLENFIELD,WALL,0.158329903
14652,GREEN TREE,WALL,0.540379719
14653,HAMPTON,WALL,0.305668752
14654,HARMAR,WALL,0.716262195
14655,HARRISON,WALL,0.892149979
14656,HAYSVILLE,WALL,0.882938235
14657,HEIDELBERG,WALL,0.490249191
14658,HOMESTEAD,WALL,0.383432487
14659,INDIANA,WALL,0.0762817
14660,INGRAM,WALL,0.749993271
14661,JEFFERSON HILLS,WALL,0.787971949
14662,KENNEDY,WALL,0.567142444
14663,KILBUCK,WALL,0.028959841
14664,LEET,WALL,0.794117639
14665,LEETSDALE,WALL,0.561678034
14666,LIBERTY,WALL,0.043014765
14667,LINCOLN,WALL,0.138297686
14668,MARSHALL,WALL,0.611065351
14669,MCCANDLESS,WALL,0.486181882
14670,MCDONALD,WALL,0.776972781
14671,MCKEES ROCKS,WALL,0.909269351
14672,MCKEESPORT,WALL,0.136790432
14673,MILLVALE,WALL,0.795900238
14674,MONROEVILLE,WALL,0.499670995
14675,MOON,WALL,0.07066898
14676,MOUNT LEBANON,WALL,0.389668776
14677,MOUNT OLIVER,WALL,0.130720997
14678,MUNHALL,WALL,0.987816547
14679,NEVILLE,WALL,0.497361936
14680,NORTH BRADDOCK,WALL,0.58664746
14681,NORTH FAYETTE,WALL,0.697203788
14682,NORTH VERSAILLES,WALL,0.891209004
14683,O'HARA,WALL,0.317842054
14684,OAKDALE,WALL,0.424648066
14685,OAKMONT,WALL,0.816337293
14686,OHIO,WALL,0.394032385
14687,PENN HILLS,WALL,0.227272486
14688,PENNSBURY VILLAGE,WALL,0.860852993
14689,PINE,WALL,0.029238471
14690,PITCAIRN,WALL,0.6570865
14691,PITTSBURGH,WALL,0.30179356
14692,PLEASANT HILLS,WALL,0.721863571
14693,PLUM,WALL,0.351017289
14694,PORT VUE,WALL,0.285830083
14695,RANKIN,WALL,0.803030355
14696,RESERVE,WALL,0.310578186
14697,RICHLAND,WALL,0.918910971
14698,ROBINSON,WALL,0.804822803
14699,ROSS,WALL,0.799665982
14700,ROSSLYN FARMS,WALL,0.004614252
14701,SCOTT,WALL,0.062333839
14702,SEWICKLEY,WALL,0.343922768
14703,SEWICKLEY HEIGHTS,WALL,0.153290128
14704,SEWICKLEY HILLS,WALL,0.173499801
14705,SHALER,WALL,0.606805163
14706,SHARPSBURG,WALL,0.389251204
14707,SOUTH FAYETTE,WALL,0.185773204
14708,SOUTH PARK,WALL,0.877972998
14709,SOUTH VERSAILLES,WALL,0.201987451
14710,SPRINGDALE,WALL,0.553797483
14711,STOWE,WALL,0.448436558
14712,SWISSVALE,WALL,0.019435335
14713,TARENTUM,WALL,0.937819282
14714,THORNBURG,WALL,0.234159869
14715,TRAFFORD,WALL,0.173957533
14716,TURTLE CREEK,WALL,0.260279239
14717,UPPER ST. CLAIR,WALL,0.121351492
14718,VERONA,WALL,0.512980701
14719,VERSAILLES,WALL,0.343580256
14720,WALL,WALL,0.529859936
14721,WEST DEER,WALL,0.655800527
14722,WEST ELIZABETH,WALL,0.771873153
14723,WEST HOMESTEAD,WALL,0.978817221
14724,WEST MIFFLIN,WALL,0.276762452
14725,WEST VIEW,WALL,0.637274802
14726,WHITAKER,WALL,0.884594198
14727,WHITE OAK,WALL,0.932629556
14728,WHITEHALL,WALL,0.088895889
14729,WILKINS,WALL,0.282468322
14730,WILKINSBURG,WALL,0.404068368
14731,WILMERDING,WALL,0.301272709
14732,ALEPPO,WEST DEER,0.13996048
14733,ASPINWALL,WEST DEER,0.71039302
14734,AVALON,WEST DEER,0.526817403
14735,BALDWIN,WEST DEER,0.662067409
14736,BELL ACRES,WEST DEER,0.781680229
14737,BELLEVUE,WEST DEER,0.323502415
14738,BEN AVON,WEST DEER,0.426310092
14739,BEN AVON HEIGHTS,WEST DEER,0.868912223
14740,BETHEL PARK,WEST DEER,0.869343673
14741,BLAWNOX,WEST DEER,0.529553783
14742,BRACKENRIDGE,WEST DEER,0.474590952
14743,BRADDOCK,WEST DEER,0.812055222
14744,BRADDOCK HILLS,WEST DEER,0.870089004
14745,BRADFORD WOODS,WEST DEER,0.839846024
14746,BRENTWOOD,WEST DEER,0.326134488
14747,BRIDGEVILLE,WEST DEER,0.016657036
14748,CARNEGIE,WEST DEER,0.054427352
14749,CASTLE SHANNON,WEST DEER,0.190774002
14750,CHALFANT,WEST DEER,0.008837868
14751,CHESWICK,WEST DEER,0.576364693
14752,CHURCHILL,WEST DEER,0.542737833
14753,CLAIRTON,WEST DEER,0.447927932
14754,COLLIER,WEST DEER,0.423354495
14755,CORAOPOLIS,WEST DEER,0.290128031
14756,CRAFTON,WEST DEER,0.306607859
14757,CRESCENT,WEST DEER,0.657338902
14758,DORMONT,WEST DEER,0.554815784
14759,DRAVOSBURG,WEST DEER,0.045273799
14760,DUQUESNE,WEST DEER,0.440948927
14761,EAST DEER,WEST DEER,0.910509354
14762,EAST MCKEESPORT,WEST DEER,0.579786882
14763,EAST PITTSBURGH,WEST DEER,0.805068401
14764,EDGEWOOD,WEST DEER,0.090579975
14765,EDGEWORTH,WEST DEER,0.168591232
14766,ELIZABETH,WEST DEER,0.02616486
14767,EMSWORTH,WEST DEER,0.462137033
14768,ETNA,WEST DEER,0.653976121
14769,FAWN,WEST DEER,0.874783263
14770,FINDLAY,WEST DEER,0.48604206
14771,FOREST HILLS,WEST DEER,0.58462269
14772,FORWARD,WEST DEER,0.671114377
14773,FOX CHAPEL,WEST DEER,0.015947562
14774,FRANKLIN PARK,WEST DEER,0.016293569
14775,FRAZER,WEST DEER,0.7047716
14776,GLASSPORT,WEST DEER,0.078625531
14777,GLEN OSBORNE,WEST DEER,0.039391258
14778,GLENFIELD,WEST DEER,0.635567811
14779,GREEN TREE,WEST DEER,0.837702963
14780,HAMPTON,WEST DEER,0.004422577
14781,HARMAR,WEST DEER,0.160035267
14782,HARRISON,WEST DEER,0.672913362
14783,HAYSVILLE,WEST DEER,0.201872193
14784,HEIDELBERG,WEST DEER,0.605588115
14785,HOMESTEAD,WEST DEER,0.99885401
14786,INDIANA,WEST DEER,0.536591717
14787,INGRAM,WEST DEER,0.52179527
14788,JEFFERSON HILLS,WEST DEER,0.927020259
14789,KENNEDY,WEST DEER,0.068416332
14790,KILBUCK,WEST DEER,0.016205934
14791,LEET,WEST DEER,0.06061677
14792,LEETSDALE,WEST DEER,0.921268763
14793,LIBERTY,WEST DEER,0.940608615
14794,LINCOLN,WEST DEER,0.820215406
14795,MARSHALL,WEST DEER,0.77763499
14796,MCCANDLESS,WEST DEER,0.977317003
14797,MCDONALD,WEST DEER,0.9354584
14798,MCKEES ROCKS,WEST DEER,0.499035186
14799,MCKEESPORT,WEST DEER,0.847876577
14800,MILLVALE,WEST DEER,0.08868104
14801,MONROEVILLE,WEST DEER,0.064578575
14802,MOON,WEST DEER,0.777449345
14803,MOUNT LEBANON,WEST DEER,0.642566785
